adm9,yyyymm,pop_total,rent_p50,rent_mean,reliability,adm_nm,stop_density_500m,qol_transit_z,qol_transit_0_100,z_access_index,area_km2,n_factories,emp_sum,factories_per_km2,emp_per_km2
481212500,202302,19271.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202303,19209.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202304,19188.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202305,19125.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202306,19070.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202307,19043.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202308,19025.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202309,18991.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202310,18948.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202311,18926.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202312,18854.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202401,18817.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202402,18776.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202403,18732.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202404,18692.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202405,18654.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202406,18585.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202407,18528.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202408,18431.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202409,18368.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202410,18362.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202411,18296.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481212500,202412,18279.0,,,,경상남도 창원시의창구 동읍,2.987094131039512,-1.2861104368244816,47.35316694242841,-1.2861104368244816,59.19039376782226,86.0,1176.0,1.4529384673016363,19.86808880868284
481213100,202001,,4.92955970067525e-05,4.995047018173811e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202002,,5.082307977698825e-05,5.195167729265712e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202003,,5.301752170183875e-05,5.276839194419845e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202004,,5.052034417433371e-05,5.127848845172628e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202005,,5.313591676297638e-05,5.236160202677525e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202006,,5.301752170183875e-05,5.2234842353897e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202007,,5.3254311824114e-05,5.443099254855466e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202008,,5.301752170183875e-05,5.2805675878297374e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202009,,5.3254311824114e-05,5.2914065915861096e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202010,,5.3254311824114e-05,5.435400180234604e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202011,,6.25143783070105e-05,6.0815515997740094e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202012,43411.0,6.250708413620201e-05,6.216795954501914e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202101,43429.0,6.8727982499892e-05,6.61169813845424e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202102,43411.0,6.185216065708487e-05,6.144359782514966e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202103,43411.0,6.482833784453053e-05,6.405414205175542e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202104,43444.0,5.929166844204313e-05,6.135838698168569e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202105,43447.0,6.84004318936442e-05,6.660447002452344e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202106,43427.0,7.357083281461613e-05,7.079911784732592e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202107,43440.0,7.907112089417635e-05,7.532819486779454e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202108,43445.0,7.647598654022637e-05,7.399917018808984e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202109,43426.0,8.195075058211217e-05,7.764319618464393e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202110,43363.0,8.239161677069576e-05,7.902420924525762e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202111,43392.0,7.469129915800823e-05,7.44501842800666e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202112,43422.0,8.663015487898499e-05,8.18506095120232e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202201,43356.0,8.549104879239451e-05,8.33255509379901e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202202,43297.0,8.334277884826925e-05,8.136478771542594e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202203,43196.0,8.022460053640944e-05,7.845394561676069e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202204,43114.0,6.817116591522176e-05,7.556783937337269e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202205,43003.0,6.858041357652375e-05,7.725678388611988e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202206,42997.0,8.375949274251081e-05,8.220071828653693e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202207,43008.0,7.501757168649069e-05,7.8576099503256e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202208,42995.0,7.919966652771975e-05,7.920921141515201e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202209,42991.0,6.803504764957674e-05,7.949899069626397e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202210,43005.0,7.35380633015649e-05,7.650948277410945e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202211,43088.0,7.362200225931201e-05,7.936398467691008e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202212,43092.0,7.353789074972537e-05,7.564069676444914e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202301,43095.0,7.9180259547368e-05,8.074712433867772e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202302,43092.0,7.07764442302935e-05,7.549711912784797e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202303,43118.0,7.3964321977936e-05,7.85552669301581e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202304,43161.0,7.518244272768576e-05,7.6629385456992e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202305,43172.0,6.874288752485713e-05,7.217525965148326e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202306,43220.0,7.275838685925325e-05,7.702683985810929e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202307,43258.0,6.765183424712332e-05,7.46915308931146e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202308,43302.0,7.890504176347589e-05,8.21935260480076e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202309,43271.0,7.3628767289507e-05,7.610177285527973e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202310,43229.0,7.9631965595492e-05,8.218731201947977e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202311,43181.0,7.35769794259935e-05,7.545305740849043e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202312,43163.0,7.6599275017323e-05,8.391106647389588e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202401,43149.0,7.639630620221576e-05,7.914839411315855e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202402,43178.0,7.3590015306723e-05,8.046306677772637e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202403,43114.0,7.639630620221576e-05,8.029508053234075e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202404,43109.0,6.54414543150386e-05,7.125443876326298e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202405,43128.0,6.471189675275701e-05,7.057230977545808e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202406,43049.0,6.484800326585349e-05,7.141857658608602e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202407,43000.0,7.275838685925325e-05,7.669700139467481e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202408,43032.0,7.50085009634425e-05,7.971587163057374e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202409,43007.0,7.064641469445425e-05,7.805298606263393e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202410,42976.0,7.200836119942599e-05,7.669655082732552e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202411,42958.0,7.354394750962525e-05,7.786457692977956e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213100,202412,42941.0,7.248877148929625e-05,7.7826126291794e-05,ok,경상남도 창원시의창구 북면,3.0726463155503483,-2.4180312861094,22.618259463364105,-2.4180312861094,74.44841220801628,153.0,1286.0,2.0551143464618526,17.273706206208775
481213200,202012,7225.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202101,7210.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202102,7205.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202103,7170.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202104,7149.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202105,7145.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202106,7133.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202107,7159.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202108,7145.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202109,7129.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202110,7124.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202111,7108.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202112,7118.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202201,7112.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202202,7111.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
481213200,202203,7100.0,,,,경상남도 창원시의창구 대산면,3.9960241704126696,-2.2495518980782334,26.29989681257713,-2.2495518980782334,32.99660868382607,238.0,3052.0,7.212862457488256,92.4943538666141
