lat,lon,station_id,station_name,nodeno,n_routes,n_routes_dir,avg_nodeord,route_nums_sample,lat_ok,lon_ok,name_ok
35.18670284,128.7996853,CWB379001350,대청고등학교,630057,1,1,33.0,770,True,True,True
35.19004043,128.5555732,CWB379001352,동성월영마을아파트,306107,1,1,86.0,262,True,True,True
35.1897235,128.5651482,CWB379001353,한국해양교통안전공단 창원지사 맞은편,322005,4,4,125.5,"27, 49, 250",True,True,True
35.19194122,128.3894512,CWB379001354,둔덕종점,315219,2,2,35.5,"75-1, 76",True,True,True
35.19180273,128.38938017,CWB379001355,둔덕종점,315220,2,2,77.5,"75-1, 76",True,True,True
35.18794176,128.68837818,CWB379001357,안민초등학교,210801,4,4,40.5,"102, 114, 115",True,True,True
35.18783689,128.68830466,CWB379001358,안민초등학교,210802,4,4,100.25,"102, 114, 115",True,True,True
35.18931622,128.5652059,CWB379001359,한국해양교통안전공단 창원지사,322006,3,3,13.67,"27, 49, 250",True,True,True
35.18787053,128.6376648,CWB379001360,관음사입구,518101,6,6,47.17,"150, 152, 160",True,True,True
35.18751236,128.68928045,CWB379001361,청솔아파트종점,210803,4,4,39.5,"102, 114, 115",True,True,True
35.18738069,128.68918991,CWB379001363,청솔아파트종점,210804,4,4,101.25,"102, 114, 115",True,True,True
35.18781221,128.6374688,CWB379001364,관음사입구,518102,6,6,61.83,"150, 152, 160",True,True,True
35.18637943,128.6943702,CWB379001367,삼성그린빌,210705,3,3,93.0,"102, 114, 115",True,True,True
35.18632643,128.6945872,CWB379001368,삼성그린빌,210706,3,3,56.33,"102, 114, 115",True,True,True
35.18807243,128.5574612,CWB379001369,제일여고,301103,8,8,105.88,"102, 103, 105",True,True,True
35.18796943,128.5575532,CWB379001370,제일여고,301104,8,8,32.5,"102, 103, 105",True,True,True
35.18760243,128.5620272,CWB379001371,제일여고입구,300110,39,39,54.18,"20, 21, 22",True,True,True
35.18524081,128.6986182,CWB379001372,한화에어로스페이스 창원2사업장,201227,4,4,18.75,"151, 155, 156",True,True,True
35.18730435,128.5526716,CWB379001373,월영한백아파트,306105,1,1,87.0,262,True,True,True
35.18563653,128.6898419,CWB379001374,신우에이스타운,210701,3,3,95.0,"102, 114, 115",True,True,True
35.18738872,128.5530773,CWB379001375,월영한백아파트,306106,1,1,26.0,262,True,True,True
35.18717617,128.5615655,CWB379001376,연세병원,300107,58,58,79.26,"20, 21, 22",True,True,True
35.18552376,128.6896654,CWB379001377,신우에이스타운,210702,3,3,54.33,"102, 114, 115",True,True,True
35.18507601,128.6986308,CWB379001378,한화에어로스페이스 창원2사업장,201228,4,4,91.25,"151, 155, 156",True,True,True
35.18491943,128.6927812,CWB379001379,대동한솔마을아파트,210703,4,4,98.5,"102, 114, 115",True,True,True
35.18477343,128.6929332,CWB379001380,대동한솔마을아파트,210704,4,4,42.25,"102, 114, 115",True,True,True
35.1864975,128.561421,CWB379001382,연세병원,300108,20,20,24.1,"50, 51, 53",True,True,True
35.18475528,128.5967004,CWB379001384,두산중공업,216102,2,2,65.5,"216, 257",True,True,True
35.18600757,128.5579773,CWB379001385,평화아파트,301102,8,8,27.25,"102, 103, 105",True,True,True
35.18583325,128.5519399,CWB379001386,만날고개입구,306103,1,1,88.0,262,True,True,True
35.18588638,128.5581341,CWB379001387,평화아파트,301101,8,8,102.5,"102, 103, 105",True,True,True
35.18539443,128.5521312,CWB379001390,만날고개입구,306104,1,1,25.0,262,True,True,True
35.18472938,128.5964781,CWB379001391,두산중공업,216103,2,2,44.5,"216, 257",True,True,True
35.18458043,128.5602312,CWB379001392,문화동,300105,63,63,86.37,"20, 21, 22",True,True,True
35.18309943,128.5640972,CWB379001393,마산보건소,322003,4,4,126.5,"27, 49, 250",True,True,True
35.18424623,128.5602673,CWB379001394,문화동,300106,64,64,41.97,"20, 21, 22",True,True,True
35.18337486,128.5643325,CWB379001395,마산보건소,322004,3,3,12.67,"27, 49, 250",True,True,True
35.18125379,128.55854,CWB379001396,대내주공아파트,300103,19,19,113.32,"20, 21, 22",True,True,True
35.18242389,128.5593582,CWB379001397,경남대학교,300104,25,25,77.52,"24, 60, 61",True,True,True
35.18046539,128.55782515,CWB379001401,경남대학교,300101,23,23,47.96,"24, 60, 62",True,True,True
35.18085758,128.55868886,CWB379001402,경남대학교,300102,5,5,50.4,"720, 730, 740",True,True,True
35.18075441,128.5624987,CWB379001403,마산우리요양병원,630058,5,5,104.4,"27, 49, 250",True,True,True
35.18067621,128.5629221,CWB379001404,마산우리요양병원,630059,4,4,27.0,"27, 49, 250",True,True,True
35.17959143,128.6426262,CWB379001405,목장입구,518104,6,6,62.83,"150, 152, 160",True,True,True
35.18033943,128.5607562,CWB379001408,GS마트,630060,5,5,105.4,"27, 49, 250",True,True,True
35.18010402,128.5608527,CWB379001411,GS마트,630061,4,4,26.0,"27, 49, 250",True,True,True
35.17949725,128.5963337,CWB379001412,두산중공업부두,216101,2,2,45.5,"216, 257",True,True,True
35.18087344,128.46557748,CWB379001413,대현종점.용광사,317724,2,2,44.0,"72, 72-1",True,True,True
35.18073908,128.4655092,CWB379001414,대현종점,317723,2,2,45.0,"72, 72-1",True,True,True
35.17965249,128.5602734,CWB379001416,남부터미널,630062,7,7,39.71,"262, 272, 720",True,True,True
35.17934343,128.5582462,CWB379001418,"경남대,서중학교",300635,50,50,102.88,"20, 21, 22",True,True,True
35.17916686,128.5584661,CWB379001419,"경남대,서중학교",300636,43,43,19.14,"20, 21, 22",True,True,True
35.17801654,128.5607193,CWB379001422,해운동,300634,9,9,42.33,"61, 61-1, 102",True,True,True
35.17791759,128.5630344,CWB379001423,해운중학교종점,300632,10,10,43.4,"61, 61-1, 102",True,True,True
35.1778372,128.5606263,CWB379001424,해운동,300633,9,9,82.56,"61, 61-1, 102",True,True,True
35.29716073,128.6284036,CWB379000244,고암마을,101707,2,2,99.5,"13, 23",True,True,True
35.29437431,128.6941698,CWB379000245,무점종점,106001,3,3,75.33,"33, 34, 44",True,True,True
35.29439365,128.69447782,CWB379000246,무점종점,106002,4,4,38.0,"33, 34, 35",True,True,True
35.29348343,128.67556063,CWB379000247,모암,104607,13,13,92.46,"1, 2, 30",True,True,True
35.29449355,128.6751056,CWB379000248,모암,104610,13,13,41.0,"1, 2, 30",True,True,True
35.295278,128.5956566,CWB379000249,북면새터,112403,2,2,115.5,"12, 22",True,True,True
35.29322455,128.6239049,CWB379000250,한수,101704,2,2,43.0,"13, 23",True,True,True
35.29336257,128.6238618,CWB379000251,한수,101705,2,2,100.5,"13, 23",True,True,True
35.29278727,128.67588429,CWB379000252,칠성아파트,104608,13,13,40.0,"1, 2, 30",True,True,True
35.29318915,128.60524316,CWB379000253,중재골입구,119319,9,9,107.22,"10, 11, 14",True,True,True
35.29315158,128.60535783,CWB379000254,중재골입구,119320,9,9,40.0,"10, 11, 14",True,True,True
35.29144504,128.67584287,CWB379000255,칠성아파트,104605,13,13,93.46,"1, 2, 30",True,True,True
35.29118907,128.6003493,CWB379000256,외감,112402,2,2,47.5,"12, 22",True,True,True
35.29109228,128.6002792,CWB379000257,외감,112401,2,2,116.5,"12, 22",True,True,True
35.2892912,128.69972983,CWB379000258,우성아파트,105702,5,5,59.2,"33, 34, 35",True,True,True
35.2892231,128.69944537,CWB379000259,우성아파트,105701,5,5,37.6,"33, 34, 35",True,True,True
35.28938832,128.606389,CWB379000260,외감입구,119318,9,9,39.0,"10, 11, 14",True,True,True
35.28916846,128.6064916,CWB379000262,외감입구,119317,11,11,110.09,"10, 11, 12",True,True,True
35.2893155,128.60648017,CWB379000263,외감입구,119316,2,2,45.5,"12, 22",True,True,True
35.28870253,128.6188743,CWB379000264,대한마을,101703,2,2,101.5,"13, 23",True,True,True
35.28871659,128.6190316,CWB379000265,대한마을,101702,2,2,42.0,"13, 23",True,True,True
35.28575328,128.7008521,CWB379000268,무성마을입구,630011,6,6,50.83,"33, 34, 35",True,True,True
35.28591532,128.6802762,CWB379000269,신방,104606,13,13,39.0,"1, 2, 30",True,True,True
35.28569098,128.68037624,CWB379000270,신방,104603,13,13,94.46,"1, 2, 30",True,True,True
35.28516448,128.70047337,CWB379000271,무성마을입구,630012,6,6,57.0,"33, 34, 35",True,True,True
35.28648444,128.6140952,CWB379000272,지개리,101701,2,2,41.0,"13, 23",True,True,True
35.28599286,128.61033015,CWB379000274,지개리입구,119314,11,11,39.18,"10, 11, 12",True,True,True
35.28586498,128.61028915,CWB379000276,지개리입구,119315,11,11,111.09,"10, 11, 12",True,True,True
35.28366841,128.68227432,CWB379000277,용잠.동읍행정복지센터,104601,14,14,91.86,"1, 2, 30",True,True,True
35.28363863,128.68247153,CWB379000279,용잠.동읍행정복지센터,104604,14,14,38.43,"1, 2, 30",True,True,True
35.28379312,128.6122859,CWB379000280,달천산림욕장,119313,13,13,110.92,"10, 11, 12",True,True,True
35.28032385,128.6959212,CWB379000282,자여입구,115329,6,11,58.82,"7, 33, 34",True,True,True
35.28029585,128.6957386,CWB379000283,자여입구,115330,6,11,51.36,"7, 33, 34",True,True,True
35.28162744,128.6137152,CWB379000284,산수정,119312,13,13,37.31,"10, 11, 12",True,True,True
35.28142313,128.6136455,CWB379000285,산수정,119311,13,13,111.92,"10, 11, 12",True,True,True
35.27905907,128.6888754,CWB379000287,동읍지구대,115327,6,6,57.33,"7, 33, 34",True,True,True
35.27895988,128.689696,CWB379000288,동읍지구대,115328,7,7,43.71,"7, 33, 34",True,True,True
35.27745088,128.7054409,CWB379000290,성진1차아파트,103301,6,11,53.36,"7, 33, 34",True,True,True
35.27725622,128.6850125,CWB379000291,용잠삼거리,115326,6,6,45.67,"7, 33, 34",True,True,True
35.27784594,128.66080298,CWB379000292,남산마을,630013,1,1,50.0,46,True,True,True
35.27725706,128.7006784,CWB379000294,자여민원센터,115801,6,11,57.73,"7, 33, 34",True,True,True
35.27722131,128.6842029,CWB379000295,용잠삼거리,115325,17,17,89.12,"1, 2, 7",True,True,True
35.27730647,128.6160901,CWB379000297,굴현고개,119310,13,13,36.31,"10, 11, 12",True,True,True
35.27645815,128.656854,CWB379000299,용전마을,630014,1,2,45.0,46,True,True,True
35.27675083,128.6161063,CWB379000300,굴현고개,119309,13,13,112.92,"10, 11, 12",True,True,True
35.27526122,128.7031314,CWB379000302,용정,115804,6,11,56.73,"7, 33, 34",True,True,True
35.27456283,128.6751424,CWB379000304,동읍덕산마을,115324,16,16,37.56,"1, 2, 7",True,True,True
35.27438237,128.6742214,CWB379000305,동읍덕산마을,115323,16,16,91.81,"1, 2, 7",True,True,True
35.27368799,128.7057591,CWB379000306,성진5차아파트,115805,6,11,55.73,"7, 33, 34",True,True,True
35.2706693,128.7110476,CWB379000310,외단계,115808,2,4,51.5,"34, 44",True,True,True
35.27095636,128.66160738,CWB379000313,용전.남산마을입구,115321,15,15,95.73,"1, 2, 7",True,True,True
35.27155964,128.614358,CWB379000314,천주암,119308,13,13,35.31,"10, 11, 12",True,True,True
35.27059519,128.66165769,CWB379000315,용전.남산마을입구,115322,15,15,36.27,"1, 2, 7",True,True,True
35.27144038,128.6142108,CWB379000316,천주암,119307,13,13,113.92,"10, 11, 12",True,True,True
35.26949846,128.6472602,CWB379000317,용암,115319,15,15,96.73,"1, 2, 7",True,True,True
35.26946843,128.6466746,CWB379000318,용암,115320,15,15,35.27,"1, 2, 7",True,True,True
35.26783989,128.6406137,CWB379000319,용강검문소,115318,15,15,34.27,"1, 2, 7",True,True,True
35.26789767,128.639714,CWB379000320,용강검문소,115317,15,15,97.73,"1, 2, 7",True,True,True
35.26630467,128.6165887,CWB379000322,동정동갓골,119306,14,14,32.36,"10, 11, 12",True,True,True
35.26618459,128.61636634,CWB379000323,동정동갓골,119305,14,14,110.36,"10, 11, 12",True,True,True
35.26634652,128.53242995,CWB379000324,평성종점,409714,8,8,42.88,"53, 54, 55",True,True,True
35.2662903,128.53259921,CWB379000325,평성종점,409715,8,8,55.25,"53, 54, 55",True,True,True
35.26652663,128.5275165,CWB379000326,신우타워,422820,10,10,50.2,"53, 54, 55",True,True,True
35.26647811,128.5279332,CWB379000327,신우타워,422819,10,10,54.9,"53, 54, 55",True,True,True
35.26507244,128.6273052,CWB379000328,소답초등학교,115005,5,5,52.4,"102, 113, 122",True,True,True
35.26507544,128.6242532,CWB379000329,향교입구,115003,4,4,60.25,"102, 113, 122",True,True,True
35.26508044,128.6202862,CWB379000330,창원초등학교,115001,5,5,54.2,"102, 113, 122",True,True,True
35.26489911,128.6256617,CWB379000331,소답상가,115004,12,12,98.58,"10, 11, 12",True,True,True
35.26492444,128.6220922,CWB379000333,북동공설시장,115002,12,12,97.58,"10, 11, 12",True,True,True
35.26446465,128.6181899,CWB379000336,흥한웰가아파트,119304,14,14,31.36,"10, 11, 12",True,True,True
35.26426344,128.6283102,CWB379000337,동일그린맨션,115006,11,11,101.09,"10, 11, 12",True,True,True
35.26516812,128.5509949,CWB379000338,안성종점,410903,3,4,29.0,"53, 55, 240",True,True,True
35.26518783,128.55121504,CWB379000339,안성종점,410904,3,4,48.5,"53, 55, 240",True,True,True
35.26430902,128.617951,CWB379000342,흥한웰가아파트,119303,19,19,96.58,"10, 11, 12",True,True,True
35.26349677,128.6178319,CWB379000344,동정동/써니마트,119301,6,6,64.0,"19, 102, 113",True,True,True
35.26324297,128.6286568,CWB379000345,청년주유소,115007,5,5,51.4,"102, 113, 122",True,True,True
35.26321944,128.6183262,CWB379000346,동정동/더서울병원,119302,14,14,34.57,"10, 11, 12",True,True,True
35.26518696,128.5187824,CWB379000347,호계,422704,3,3,59.67,"55, 250, 259",True,True,True
35.26497504,128.5190182,CWB379000348,호계,422703,3,3,41.0,"55, 253, 259",True,True,True
35.26289155,128.61612786,CWB379000349,오성아파트,109102,4,4,62.75,"19, 102, 113",True,True,True
35.26252944,128.6154932,CWB379000350,오성아파트,109101,5,5,59.8,"19, 102, 113",True,True,True
35.26214385,128.6286003,CWB379000351,소답온천,115008,12,12,100.5,"10, 11, 12",True,True,True
35.26317144,128.5350752,CWB379000352,안곡마을,409712,4,5,38.8,"53, 54, 55",True,True,True
35.26291181,128.5214149,CWB379000353,국제아파트,422702,3,3,40.0,"55, 253, 259",True,True,True
35.26203265,128.6151521,CWB379000354,태광주유소,115305,12,12,45.5,"1, 2, 7",True,True,True
35.26282554,128.5212068,CWB379000355,국제아파트,422701,3,3,60.67,"55, 250, 259",True,True,True
35.26309575,128.5349942,CWB379000356,안곡마을,409713,4,4,55.0,"53, 54, 55",True,True,True
35.2618589,128.6329544,CWB379000357,도계동만남의광장,115315,16,16,96.06,"1, 2, 7",True,True,True
35.26179249,128.6200302,CWB379000358,윤병원,115307,27,27,59.37,"1, 2, 7",True,True,True
35.26166344,128.6228942,CWB379000361,의창동환승센터,115309,28,28,57.04,"1, 2, 7",True,True,True
35.26151572,128.6322538,CWB379000362,도계동만남의광장,115316,16,16,33.31,"1, 2, 7",True,True,True
35.26154856,128.6292549,CWB379000364,금호온천,115313,15,15,82.0,"1, 2, 7",True,True,True
35.26160771,128.6169419,CWB379000365,의창사거리,115308,11,11,80.0,"1, 2, 7",True,True,True
35.26146649,128.6257342,CWB379000366,소답동,115311,27,27,57.37,"1, 2, 7",True,True,True
35.26139312,128.6209841,CWB379000367,윤병원,115310,19,19,64.37,"1, 2, 7",True,True,True
35.2612419,128.6244038,CWB379000369,의창동환승센터,115312,20,20,65.05,"1, 2, 7",True,True,True
35.2611449,128.6285109,CWB379000370,소답동,115314,19,19,66.37,"1, 2, 7",True,True,True
35.26082375,128.6362921,CWB379000372,도계동,104503,6,6,44.5,"30, 109, 113",True,True,True
35.2627352,128.49622151,CWB379000373,용담종점,421701,1,1,60.0,258-9,True,True,True
35.26243127,128.49747682,CWB379000374,용담종점,421703,1,1,61.0,258-9,True,True,True
35.26028079,128.6346775,CWB379000375,한마음아파트,104502,6,6,83.67,"30, 109, 113",True,True,True
35.26062297,128.6104637,CWB379000376,서상삼거리,115303,16,16,49.31,"1, 2, 7",True,True,True
35.2619199,128.5069223,CWB379000377,제일고등학교,421705,7,7,71.0,"54, 110, 116",True,True,True
35.2617367,128.5035485,CWB379000378,마산대학교종점,630015,8,9,68.78,"54, 110, 116",True,True,True
35.26175048,128.50368085,CWB379000379,마산대학교종점,630016,8,9,53.67,"54, 110, 116",True,True,True
35.26200106,128.5066251,CWB379000380,제일고등학교,421704,7,7,53.86,"54, 110, 116",True,True,True
35.25984322,128.6335314,CWB379000381,한마음아파트,104501,6,6,45.5,"30, 109, 113",True,True,True
35.26009881,128.610353,CWB379000382,서상삼거리,115306,18,18,72.89,"1, 2, 7",True,True,True
35.26055991,128.5456446,CWB379000385,안성새터마을,410901,3,5,40.6,"53, 55, 240",True,True,True
35.26046254,128.5457148,CWB379000386,안성새터마을,410902,3,4,47.5,"53, 55, 240",True,True,True
35.25946231,128.6166879,CWB379000387,창원여중,120607,17,17,102.35,"15, 20, 21",True,True,True
35.22671986,128.57709225,CWB379000389,3.15아트센터,408608,10,10,59.2,"46, 49, 53",True,True,True
35.26059844,128.5231042,CWB379000390,호계농협,422815,7,7,57.14,"53, 54, 113",True,True,True
35.25865773,128.63809575,CWB379000391,도계초등학교,104505,6,6,84.67,"30, 109, 113",True,True,True
35.25905985,128.63801594,CWB379000393,도계초등학교,104504,6,6,43.5,"30, 109, 113",True,True,True
35.34679099,128.7236716,CWB379000394,북부,103715,1,1,81.0,2,True,True,True
35.25891244,128.6165122,CWB379000396,창원여중,120608,16,16,37.69,"15, 20, 21",True,True,True
35.25931701,128.5380794,CWB379000400,평성마을,409711,4,4,56.0,"53, 54, 55",True,True,True
35.25923087,128.5383633,CWB379000401,평성마을,409710,4,5,37.8,"53, 54, 55",True,True,True
35.25822344,128.6020942,CWB379000403,소계종점입구,102503,8,8,63.25,"162, 212, 260",True,True,True
35.2595345,128.5097859,CWB379000405,수곡,416806,7,7,70.71,"54, 110, 116",True,True,True
35.25949401,128.5097192,CWB379000406,수곡,416805,7,7,55.29,"54, 110, 116",True,True,True
35.25728335,128.60735845,CWB379000408,창원역,115301,38,38,62.89,"1, 2, 7",True,True,True
35.25716544,128.6077952,CWB379000409,창원역,115304,21,21,49.48,"1, 2, 7",True,True,True
35.25827017,128.5095377,CWB379000411,마산대학교정문,416804,6,6,72.83,"54, 110, 116",True,True,True
35.25652114,128.5216444,CWB379000413,동서병원,422812,9,9,56.0,"53, 54, 113",True,True,True
35.25800183,128.5221737,CWB379000414,동서병원,422813,9,9,52.78,"53, 54, 113",True,True,True
35.25790212,128.5087735,CWB379000416,마산대학교정문,416803,6,6,56.33,"54, 110, 116",True,True,True
35.25656237,128.610464,CWB379000417,창원웨딩의전당,107601,19,19,89.21,"15, 20, 21",True,True,True
35.25667221,128.6012452,CWB379000418,소계입구,102501,8,8,64.25,"162, 212, 260",True,True,True
35.25682161,128.599647,CWB379000419,소계시장,630017,8,8,60.5,"162, 212, 260",True,True,True
35.25613503,128.6402705,CWB379000420,대남종합상가,104506,6,6,85.67,"30, 109, 113",True,True,True
35.25641544,128.6103552,CWB379000421,창원웨딩의전당,107602,19,19,49.89,"15, 20, 21",True,True,True
35.25641744,128.60707491,CWB379000422,창원역,115302,19,19,69.26,"8, 71, 100",True,True,True
35.25645598,128.60110959,CWB379000423,소계입구,102502,1,1,3.0,8,True,True,True
35.25557359,128.6409908,CWB379000424,창원중고등학교,104507,6,6,42.5,"30, 109, 113",True,True,True
35.25578386,128.6022227,CWB379000426,소계동,109405,1,1,2.0,8,True,True,True
35.25544573,128.6130352,CWB379000428,팔룡동행정복지센터,120605,14,14,116.64,"15, 20, 21",True,True,True
35.25538296,128.613313,CWB379000429,팔룡동행정복지센터,120606,15,15,35.0,"15, 20, 21",True,True,True
35.25536493,128.6026193,CWB379000432,소계동,109406,1,1,38.0,8,True,True,True
35.25471506,128.6136884,CWB379000434,극동아파트,107603,7,7,48.43,"108, 109, 111",True,True,True
35.25454874,128.6136132,CWB379000435,극동아파트,107604,8,8,62.62,"108, 109, 111",True,True,True
35.25502295,128.5967409,CWB379000436,구암중,402002,9,9,56.22,"8, 162, 212",True,True,True
35.25563012,128.5101992,CWB379000437,죽암,416802,7,7,68.86,"54, 110, 116",True,True,True
35.25538634,128.5100923,CWB379000438,죽암,416801,7,7,57.14,"54, 110, 116",True,True,True
35.25416637,128.5972186,CWB379000440,대지아파트,402513,8,8,65.25,"162, 212, 260",True,True,True
35.25463376,128.5193277,CWB379000442,장미파크맨션,401401,3,3,58.33,"54, 250, 256",True,True,True
35.25327028,128.6078276,CWB379000443,경남테크노파크,118802,6,6,63.5,"70, 101, 103",True,True,True
35.25324795,128.6110368,CWB379000444,팔룡동,120603,8,8,89.5,"22, 49, 71",True,True,True
35.25415644,128.5199602,CWB379000445,서광맨션,401402,3,3,51.0,"54, 250, 256",True,True,True
35.25224725,128.6415994,CWB379000446,두산위브,104508,6,6,86.67,"30, 109, 113",True,True,True
35.25274044,128.6109002,CWB379000448,팔룡동,120604,8,8,43.25,"22, 49, 70",True,True,True
35.25269323,128.6172099,CWB379000451,팔룡중학교,107605,6,6,43.5,"108, 109, 111",True,True,True
35.25209525,128.641729,CWB379000452,두산위브,104509,6,6,41.5,"30, 109, 113",True,True,True
35.25246628,128.6100229,CWB379000453,팔룡동입구,118803,7,7,50.86,"71, 101, 103",True,True,True
35.25267506,128.5939101,CWB379000454,유성아파트,402001,9,9,55.0,"8, 162, 212",True,True,True
35.25353844,128.5209052,CWB379000455,구미동,422809,6,6,56.33,"53, 113, 115",True,True,True
35.25217843,128.6177622,CWB379000456,팔룡중학교,107606,7,7,65.86,"108, 109, 111",True,True,True
35.25227641,128.5946095,CWB379000458,수영아파트,402511,8,8,66.25,"162, 212, 260",True,True,True
35.25311314,128.5209403,CWB379000460,구미동,422810,6,6,52.17,"53, 113, 115",True,True,True
35.25148044,128.6477562,CWB379000461,명지여고,105405,4,4,34.75,"155, 213, 215",True,True,True
35.25160363,128.6107104,CWB379000464,팔룡동입구,118804,5,5,76.0,"101, 103, 106",True,True,True
35.25127276,128.59932395,CWB379000466,한국전력,400129,35,35,67.97,"20, 21, 23",True,True,True
35.25094308,128.6459439,CWB379000467,명서중학교,105402,4,4,60.75,"155, 213, 215",True,True,True
35.25087044,128.6482982,CWB379000469,명지여고,105404,4,4,61.75,"155, 213, 215",True,True,True
35.25070197,128.6452126,CWB379000470,명서중학교,105403,4,4,35.75,"155, 213, 215",True,True,True
35.25235003,128.5124542,CWB379000473,농산물도매시장입구,421707,10,10,61.1,"54, 110, 116",True,True,True
35.25209701,128.5123391,CWB379000474,중리본동,421706,10,10,57.4,"54, 110, 116",True,True,True
35.25052541,128.5979819,CWB379000475,KT동마산지점,400127,33,33,71.27,"20, 21, 23",True,True,True
35.25074578,128.6129642,CWB379000476,동서식품,118805,8,8,52.62,"101, 103, 106",True,True,True
35.25086644,128.5993142,CWB379000477,한국전력,400130,35,35,69.91,"20, 21, 23",True,True,True
35.2509249,128.5936417,CWB379000478,구암1동행정복지센터,402509,9,9,61.44,"8, 162, 212",True,True,True
35.25074443,128.5936932,CWB379000479,구암1동행정복지센터,402506,9,9,54.0,"8, 162, 212",True,True,True
35.25018252,128.61760864,CWB379000482,팔룡어울림운동장,120902,3,3,107.33,"108, 111, 115",True,True,True
35.25010338,128.61796687,CWB379000483,팔룡어울림운동장,120901,4,4,32.25,"108, 111, 115",True,True,True
35.24923415,128.667319,CWB379000484,봉림휴먼시아,106903,4,4,28.0,"110, 111, 214",True,True,True
35.24918625,128.6661479,CWB379000485,봉림휴먼시아,106904,4,4,100.5,"110, 111, 214",True,True,True
35.2498699,128.6137411,CWB379000487,동서식품,118806,7,7,63.57,"101, 103, 106",True,True,True
35.25109144,128.5135482,CWB379000488,동신아파트,401501,15,15,63.53,"50, 51, 80",True,True,True
35.25005349,128.5978164,CWB379000489,KT동마산지점,400128,33,33,68.21,"20, 21, 23",True,True,True
35.25078944,128.5212192,CWB379000491,중리현대아파트,422807,6,6,57.33,"53, 113, 115",True,True,True
35.24922637,128.641231,CWB379000493,명서초등학교(가로변),114207,1,1,45.0,215,True,True,True
35.24892358,128.6424087,CWB379000495,명서초등학교,105401,4,4,59.75,"155, 213, 215",True,True,True
35.25076149,128.5136388,CWB379000496,동신아파트,401502,15,15,60.4,"50, 51, 80",True,True,True
35.25061978,128.52173229,CWB379000497,중리현대아파트,422808,6,6,51.17,"53, 113, 115",True,True,True
35.24942944,128.6077662,CWB379000498,차룡단지,120601,8,8,99.38,"22, 49, 70",True,True,True
35.24951773,128.6081181,CWB379000499,차룡단지,120602,8,8,46.0,"22, 49, 70",True,True,True
35.24866236,128.6487532,CWB379000500,명서1동,105406,4,4,62.75,"155, 213, 215",True,True,True
35.24858143,128.6488812,CWB379000501,명서1동,105407,4,4,33.75,"155, 213, 215",True,True,True
35.24875251,128.5947137,CWB379000502,구암동육교,400125,33,33,72.27,"20, 21, 23",True,True,True
35.24905689,128.6017678,CWB379000504,청소년복지회관.창신대학,420619,8,8,101.38,"22, 49, 70",True,True,True
35.24917144,128.5907152,CWB379000505,석보아파트,402507,8,8,68.25,"162, 212, 260",True,True,True
35.24876592,128.601015,CWB379000506,청소년복지회관.창신대학,420618,8,8,45.0,"22, 49, 70",True,True,True
35.24871031,128.5917209,CWB379000509,구암동현대상가,402201,9,9,53.0,"8, 162, 212",True,True,True
35.24864244,128.5982382,CWB379000510,구암2동행정복지센터,420617,9,9,94.0,"22, 49, 70",True,True,True
35.24843791,128.6169916,CWB379000512,평산사거리,118807,9,9,49.0,"101, 103, 106",True,True,True
35.24845967,128.5984063,CWB379000514,창신대학교입구,420616,9,9,48.11,"22, 49, 70",True,True,True
35.24946144,128.5183592,CWB379000515,중리역,421709,7,7,61.57,"50, 51, 80",True,True,True
35.24728131,128.6779716,CWB379000516,장애인복지회관,107503,4,4,39.75,"100, 122, 214",True,True,True
35.24931682,128.5180837,CWB379000520,중리역,421708,7,7,57.43,"50, 51, 80",True,True,True
35.24718743,128.6702932,CWB379000521,봉곡상가,106906,4,4,102.25,"110, 111, 214",True,True,True
35.24693447,128.6783515,CWB379000524,장애인복지회관,107504,4,4,92.5,"100, 122, 214",True,True,True
35.24770066,128.6175428,CWB379000525,평산사거리/신화더플렉스,118808,10,10,74.1,"101, 103, 106",True,True,True
35.24713908,128.6552719,CWB379000526,코오롱APT 앞,117607,2,2,65.5,"100, 215",True,True,True
35.24707997,128.6560101,CWB379000527,코오롱APT 앞,117608,2,2,61.0,"100, 215",True,True,True
35.24884538,128.5110073,CWB379000530,청아병원,401503,16,16,64.12,"50, 51, 80",True,True,True
35.24708585,128.651375,CWB379000531,상북초교후문,117606,2,2,60.0,"100, 215",True,True,True
35.24876444,128.5177252,CWB379000532,내서우체국,417211,8,8,51.88,"110, 116, 240",True,True,True
35.24859528,128.5179389,CWB379000535,내서우체국,417210,8,8,77.62,"110, 116, 240",True,True,True
35.24670643,128.6630152,CWB379000536,봉곡중학교,106902,4,4,99.5,"110, 111, 214",True,True,True
35.24646417,128.6799422,CWB379000537,경남대표도서관입구,107505,3,3,46.67,"100, 122, 214",True,True,True
35.24845886,128.5241413,CWB379000539,중리삼거리,422806,19,19,54.84,"51, 53, 80",True,True,True
35.2486862,128.511238,CWB379000540,청아병원,401504,16,16,58.75,"50, 51, 80",True,True,True
35.24843344,128.5239122,CWB379000542,중리삼거리,422805,19,19,69.37,"51, 53, 80",True,True,True
35.24659862,128.65075051,CWB379000543,상북초교정문,117603,5,5,62.2,"100, 155, 213",True,True,True
35.24607943,128.6804102,CWB379000545,경남대표도서관,107506,3,3,91.33,"100, 122, 214",True,True,True
35.24626844,128.6628082,CWB379000546,봉곡중학교,106901,4,4,29.75,"110, 111, 214",True,True,True
