"행정구역별(1)",행정구역별(2),2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024,2024
"행정구역별(1)",행정구역별(2),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),1일 평균주행거리 (㎞/대),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞),연간 주행거리 (천㎞)
"행정구역별(1)",행정구역별(2),전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용,전체,전체,전체,전체,전체,비사업용,비사업용,비사업용,비사업용,비사업용,사업용,사업용,사업용,사업용,사업용
"행정구역별(1)",행정구역별(2),합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차,합계,승용차,승합차,화물차,특수차
"전국",소계,37.9,34.7,55.1,49.4,108.7,33.7,32.8,35.4,38.8,32.8,91.9,65.8,163.8,130.3,152.3,332023788.6,246980201.4,16065637.2,65018813.2,3959136.8,274758535.2,220517595.8,8732391.6,45073855.1,434692.7,57265253.4,26462605.6,7333245.7,19944958.0,3524444.1,39.6,37.2,49.4,49.3,103.3,36.0,35.6,33.0,39.6,29.4,85.5,62.9,139.5,121.4,157.4,356371962.9,273294901.6,13797081.9,65047325.8,4232653.5,300545356.7,246303424.0,7779002.9,45953712.3,509217.6,55826606.2,26991477.6,6018079.1,19093613.5,3723436.0,36.5,33.0,52.7,51.0,95.1,32.4,31.1,35.5,39.8,26.7,87.2,62.3,144.9,131.6,155.0,335630468.7,249049553.2,14132167.7,68125917.5,4322830.3,275882052.3,220644206.8,8027292.3,46643989.3,566563.9,59748416.4,28405346.4,6104875.4,21481928.2,3756266.4,35.7,32.7,54.2,47.3,88.5,31.4,30.6,33.9,35.7,27.0,89.7,65.8,159.1,129.4,149.2,335459843.2,252924972.2,14029164.0,64181225.9,4324481.1,272874469.3,222480105.6,7329440.7,42409044.7,655878.2,62585373.9,30444866.6,6699723.3,21772181.2,3668602.8,36.0,33.1,55.5,47.5,85.4,31.7,31.0,34.0,35.9,27.7,89.5,66.1,161.8,127.7,147.1,343127137.4,260456409.8,13742936.0,64534696.5,4393095.1,279883617.1,229403455.4,6998363.3,42742815.2,738983.1,63243520.3,31052954.4,6744572.7,21791881.3,3654112.0
"경상남도",소계,38.4,35.1,60.9,46.5,129.6,34.6,34.0,35.9,37.4,33.4,105.6,68.0,191.7,126.3,167.9,24471061.2,17806274.0,1223657.8,4994682.4,446446.9,20864480.0,16615666.6,604886.0,3611173.7,32753.7,3606581.1,1190607.4,618771.8,1383508.7,413693.2,40.1,38.0,51.7,46.0,124.7,36.8,36.6,34.0,38.2,33.1,85.8,61.0,153.2,122.0,176.5,26494916.2,20237575.4,976562.9,4852558.0,428220.0,22647224.3,18411054.6,547258.8,3647894.1,41016.8,3847691.9,1826520.7,429304.1,1204663.9,387203.2,36.8,33.8,52.9,46.8,116.5,33.2,32.1,37.1,38.5,30.6,82.2,58.0,153.0,138.5,174.1,24946193.0,18571647.5,961776.6,5007192.4,405576.6,20887677.2,16490934.0,581085.8,3772866.4,42791.0,4058515.8,2080713.5,380690.8,1234326.0,362785.5,36.3,33.7,55.1,43.9,108.9,32.4,31.9,35.3,35.0,30.2,81.9,58.4,169.5,137.1,168.6,25421317.9,19201287.0,971381.8,4833023.0,415626.0,20968895.0,16864821.0,531975.7,3522414.3,49684.1,4452422.9,2336466.1,439406.1,1310608.8,365941.9,36.3,34.5,59.8,46.0,69.9,32.3,31.6,34.3,37.5,31.3,65.1,55.4,162.3,120.1,114.6,26345608.0,19891333.4,992443.4,5020410.3,441421.0,21609087.7,17461926.5,520255.1,3569786.4,57119.7,4736520.4,2429406.9,472188.3,1450623.9,384301.2
"경상남도",창원시,36.9,34.5,62.0,47.6,83.2,33.8,33.0,34.9,39.5,31.8,89.9,66.1,177.7,130.4,108.3,7474876.3,5982746.0,354181.2,1076514.1,61435.0,6450727.9,5467499.4,161438.3,814099.8,7690.3,1024148.4,515246.5,192742.9,262414.3,53744.6,39.5,38.1,52.7,47.2,84.2,36.0,35.5,32.9,40.6,34.8,67.3,58.5,143.6,109.7,118.2,8694125.3,7290793.1,286740.1,1053521.4,63070.8,7029761.7,6050395.5,146894.0,821830.7,10641.5,1664363.6,1240397.6,139846.1,231690.7,52429.3,36.3,34.3,54.1,48.4,75.1,32.4,31.4,36.0,41.0,28.5,64.5,55.8,141.7,124.6,118.4,8199660.8,6778215.7,280298.3,1078608.0,62538.8,6425219.9,5427652.4,154382.7,831759.3,11425.6,1774440.9,1350563.3,125915.6,246848.7,51113.2,36.0,34.3,57.1,45.1,68.5,31.8,31.1,35.0,37.3,27.5,64.3,55.8,147.6,124.8,119.0,8479245.2,7097975.5,289929.4,1024449.8,66890.5,6521014.4,5593337.3,142420.6,770414.3,14842.4,1958230.7,1504638.2,147508.9,254035.5,52048.1,37.4,34.0,79.8,46.4,70.1,33.7,33.0,35.9,37.0,30.7,126.0,80.2,229.1,139.5,112.2,8655004.9,7235232.2,296638.9,1050600.0,72533.7,6745462.9,5820786.2,136114.7,771131.6,17430.4,1909541.9,1414446.0,160524.2,279468.4,55103.3
