stop_id,headway_mean_s,headway_cv
0.0,,
100201.0,,
100202.0,,
100203.0,,
100204.0,,
100205.0,,
100206.0,,
100207.0,,
100208.0,,
100701.0,,
100702.0,,
100703.0,,
100704.0,,
100705.0,,
100706.0,,
100707.0,,
100708.0,,
100709.0,,
100710.0,,
100712.0,,
100713.0,,
100714.0,,
100901.0,,
100902.0,,
101701.0,,
101702.0,,
101703.0,,
101704.0,,
101705.0,,
101706.0,,
101707.0,,
101708.0,,
101709.0,,
101710.0,,
101711.0,,
101712.0,,
101713.0,,
101714.0,,
102501.0,,
102502.0,,
102503.0,,
102504.0,,
102601.0,,
102602.0,,
103101.0,,
103102.0,,
103103.0,,
103104.0,,
103105.0,,
103106.0,,
103107.0,,
103108.0,,
103109.0,,
103110.0,,
103111.0,,
103112.0,,
103114.0,,
103115.0,,
103116.0,,
103117.0,,
103118.0,,
103119.0,,
103120.0,,
103301.0,,
103302.0,,
103303.0,,
103402.0,,
103403.0,,
103404.0,,
103405.0,,
103406.0,,
103407.0,,
103408.0,,
103409.0,,
103410.0,,
103601.0,,
103602.0,,
103701.0,,
103702.0,,
103703.0,,
103704.0,,
103705.0,,
103706.0,,
103707.0,,
103708.0,,
103710.0,,
103711.0,,
103712.0,,
103713.0,,
103714.0,,
103715.0,,
103716.0,,
103717.0,,
103718.0,,
103719.0,,
103720.0,,
103721.0,,
103722.0,,
103723.0,,
103724.0,,
103725.0,,
103726.0,,
103727.0,,
103728.0,,
103729.0,,
103730.0,,
103731.0,,
103732.0,,
103733.0,,
104102.0,,
104105.0,,
104106.0,,
104107.0,,
104108.0,,
104109.0,,
104110.0,,
104501.0,,
104502.0,,
104503.0,,
104504.0,,
104505.0,,
104506.0,,
104507.0,,
104508.0,,
104509.0,,
104602.0,,
104603.0,,
104604.0,,
104605.0,,
104606.0,,
104607.0,,
104608.0,,
104609.0,,
104610.0,,
104611.0,,
104612.0,,
104613.0,,
104614.0,,
104615.0,,
104616.0,,
104617.0,,
104618.0,,
104619.0,,
104620.0,,
104621.0,,
104622.0,,
104623.0,,
104624.0,,
104625.0,,
104626.0,,
104627.0,,
104628.0,,
104629.0,,
104630.0,,
104631.0,,
104632.0,,
104633.0,,
104634.0,,
104636.0,,
104637.0,,
104638.0,,
104639.0,,
104640.0,,
104641.0,,
104642.0,,
104643.0,,
104644.0,,
104645.0,,
104646.0,,
104647.0,,
104648.0,,
104649.0,,
104650.0,,
104651.0,,
104652.0,,
104653.0,,
104654.0,,
104655.0,,
104656.0,,
104657.0,,
104658.0,,
104659.0,,
104660.0,,
104661.0,,
104662.0,,
104703.0,,
104704.0,,
104705.0,,
104706.0,,
104707.0,,
104708.0,,
104709.0,,
104711.0,,
104712.0,,
104713.0,,
104714.0,,
104715.0,,
104716.0,,
104717.0,,
104718.0,,
104719.0,,
104720.0,,
104721.0,,
104722.0,,
104723.0,,
104724.0,,
104725.0,,
104801.0,,
104802.0,,
104803.0,,
105102.0,,
105401.0,,
105402.0,,
105403.0,,
105404.0,,
105405.0,,
105406.0,,
105407.0,,
105408.0,,
105701.0,,
105702.0,,
105901.0,,
105902.0,,
105903.0,,
105904.0,,
106001.0,,
106002.0,,
106003.0,,
106004.0,,
106005.0,,
106006.0,,
106401.0,,
106402.0,,
106501.0,,
106502.0,,
106503.0,,
106504.0,,
106505.0,,
106506.0,,
106507.0,,
106508.0,,
106509.0,,
106510.0,,
106511.0,,
106512.0,,
106513.0,,
106514.0,,
106702.0,,
106703.0,,
106704.0,,
106705.0,,
106706.0,,
106708.0,,
106709.0,,
106710.0,,
106711.0,,
106712.0,,
106713.0,,
106714.0,,
106801.0,,
106802.0,,
106803.0,,
106804.0,,
106805.0,,
106806.0,,
106807.0,,
106808.0,,
106809.0,,
106810.0,,
106811.0,,
106812.0,,
106813.0,,
106814.0,,
106815.0,,
106816.0,,
106817.0,,
106818.0,,
106819.0,,
106820.0,,
106821.0,,
106822.0,,
106823.0,,
106824.0,,
106826.0,,
106827.0,,
106828.0,,
106901.0,,
106902.0,,
106903.0,,
106904.0,,
106905.0,,
106906.0,,
107501.0,,
107502.0,,
107503.0,,
107504.0,,
107505.0,,
107506.0,,
107507.0,,
107508.0,,
107509.0,,
107510.0,,
107511.0,,
107512.0,,
107601.0,,
107602.0,,
107603.0,,
107604.0,,
107605.0,,
107606.0,,
107607.0,,
107608.0,,
108901.0,,
108902.0,,
108903.0,,
108904.0,,
108905.0,,
108906.0,,
108907.0,,
108908.0,,
108909.0,,
108910.0,,
108911.0,,
108913.0,,
108915.0,,
108916.0,,
108917.0,,
108918.0,,
108919.0,,
108920.0,,
108921.0,,
108922.0,,
109101.0,,
109102.0,,
109401.0,,
109402.0,,
109403.0,,
109405.0,,
109406.0,,
109407.0,,
109408.0,,
109501.0,,
110001.0,,
110002.0,,
110003.0,,
110004.0,,
110005.0,,
110006.0,,
110101.0,,
110102.0,,
110103.0,,
110104.0,,
110105.0,,
110301.0,,
110302.0,,
110303.0,,
110304.0,,
110305.0,,
110306.0,,
110307.0,,
110308.0,,
110309.0,,
110310.0,,
110311.0,,
111901.0,,
111902.0,,
111903.0,,
111904.0,,
112002.0,,
112003.0,,
112004.0,,
112301.0,,
112302.0,,
112401.0,,
112402.0,,
112403.0,,
112404.0,,
112501.0,,
112601.0,,
112602.0,,
112603.0,,
112604.0,,
112605.0,,
112606.0,,
112607.0,,
112608.0,,
112609.0,,
112610.0,,
112611.0,,
112612.0,,
113301.0,,
113302.0,,
113303.0,,
113304.0,,
113305.0,,
113306.0,,
113307.0,,
113308.0,,
113501.0,,
113502.0,,
113503.0,,
113601.0,,
113602.0,,
113603.0,,
114201.0,,
114202.0,,
114204.0,,
114206.0,,
114207.0,,
114209.0,,
114211.0,,
114213.0,,
114214.0,,
114215.0,,
114216.0,,
114218.0,,
114219.0,,
114221.0,,
114223.0,,
114225.0,,
114227.0,,
114401.0,,
114402.0,,
114403.0,,
114404.0,,
114405.0,,
114406.0,,
115001.0,,
115002.0,,
115003.0,,
115004.0,,
115005.0,,
115006.0,,
115007.0,,
115008.0,,
115009.0,,
115301.0,,
115302.0,,
115303.0,,
115304.0,,
115305.0,,
115306.0,,
115307.0,,
115308.0,,
115309.0,,
115310.0,,
115311.0,,
115312.0,,
115313.0,,
115314.0,,
115315.0,,
115316.0,,
115317.0,,
115318.0,,
115319.0,,
115320.0,,
115322.0,,
115323.0,,
115324.0,,
115325.0,,
115326.0,,
115327.0,,
115328.0,,
115329.0,,
115330.0,,
115331.0,,
115332.0,,
115333.0,,
115334.0,,
115335.0,,
115336.0,,
115337.0,,
115338.0,,
115339.0,,
115340.0,,
115341.0,,
115342.0,,
115344.0,,
115345.0,,
115801.0,,
115802.0,,
115803.0,,
115804.0,,
115805.0,,
115806.0,,
115807.0,,
115808.0,,
116401.0,,
116402.0,,
116403.0,,
116404.0,,
116501.0,,
116502.0,,
116503.0,,
116505.0,,
116506.0,,
116507.0,,
116508.0,,
116509.0,,
116510.0,,
116511.0,,
116512.0,,
116513.0,,
116514.0,,
116515.0,,
116516.0,,
116517.0,,
116518.0,,
116519.0,,
116520.0,,
116521.0,,
116601.0,,
116602.0,,
116603.0,,
116604.0,,
116605.0,,
