순번,정류소 아이디,정류소명,방면,X좌표,Y좌표
254,319502,교방동,,128.5670669,35.2106736
255,106507,교통문화연수원,럭키아파트 방면,128.6715575,35.23626482
256,322504,구)가야백화점,어시장복국거리 방면,128.5851781,35.21069881
257,422809,구미동,현대아파트 방면,128.5209052,35.25353844
258,422810,구미동,동서병원 방면,128.5209403,35.25311314
259,322147,구복,구복연륙교종점 방면,128.5666532,35.07143306
260,322148,구복,연까치 방면,128.5666564,35.07123753
261,322149,구복연륙교종점,,128.5615196,35.06566438
262,322137,구산농협,수박골 방면,128.5848931,35.08666037
263,322138,구산농협,반동삼거리 방면,128.5847775,35.08656726
264,116608,구산마을입구,송정종점 방면,128.6862284,35.35535874
265,116609,구산마을입구,죽동당산마을 방면,128.686121,35.35536333
266,301820,구산면사무소,수정 방면,128.5803154,35.11956662
267,301817,구산면사무소,수정주유소 방면,128.5801857,35.11960155
268,630129,구성삼거리,,128.5284192,35.30106844
269,422804,구슬골,중리삼거리 방면,128.5282542,35.24522344
270,422803,구슬골,마재고개 방면,128.5290676,35.24447614
271,630392,구실공원,화촌윗마을 방면,128.8021836,35.17808348
272,420617,구암2동주민센터,,128.5982382,35.24864244
273,420614,구암고등학교,창신대학교입구 방면,128.5947068,35.24651911
274,420615,구암고등학교,삼성창원병원 방면,128.5939782,35.24629644
275,400123,구암동,덕재.롯데캐슬 방면,128.5920785,35.24728401
276,400126,구암동,KT동마산지점 방면,128.5918093,35.24680313
277,400131,구암동(8),구암동현대상가 방면,128.5911325,35.24644428
278,400125,구암동육교,,128.5947137,35.24875251
279,402509,구암동주민센타,석보아파트 방면,128.5936417,35.2509249
280,402506,구암동주민센타,유성아파트 방면,128.5936932,35.25074443
281,402201,구암동현대상가,,128.5917209,35.24871031
282,401905,구암동현대상가,,128.5915992,35.2486822
283,402002,구암중,,128.5967409,35.25502295
284,401903,구암중,,128.5966805,35.25513564
285,401901,구암한우아파트,,128.5959526,35.25771784
286,401907,구암한우아파트,,128.5960072,35.25777611
287,308101,국군마산병원,임곡삼거리 방면,128.435441,35.10606255
288,308102,국군마산병원,진목마을 방면,128.4348966,35.10592609
289,300626,국립마산병원,고운초등학교 방면,128.5662868,35.16808271
290,300625,국립마산병원,가포고등학교 방면,128.5662876,35.16795642
291,217401,국민은행,중앙동 방면,128.6803582,35.22154643
292,208001,국방기술품질원,경상대병원정문 방면,128.7120228,35.19809208
293,208002,국방기술품질원,프리빌리지2차아파트 방면,128.7120417,35.19787676
294,630356,국제물류,,128.7652884,35.09083148
295,422702,국제아파트,호계 방면,128.5214149,35.26291181
296,422701,국제아파트,호계농협 방면,128.5212068,35.26282554
297,407219,국제주유소,석전사거리 방면,128.5710904,35.22228848
298,407218,국제주유소,동중입구 방면,128.5707652,35.22081443
299,630089,군농협,,128.4030269,35.27715037
300,309201,군령,,128.5453282,35.11798143
301,309202,군령,,128.5453375,35.11780732
302,322119,군령삼거리,,128.5409056,35.1185428
303,322118,군령삼거리,마전 방면,128.5403527,35.11838219
304,322117,군령삼거리,드라마세트장 방면,128.5407961,35.11836148
305,119310,굴현고개,대동농원 방면,128.6160901,35.27730647
306,119309,굴현고개,천주암 방면,128.6161063,35.27675083
307,315301,궁개,윗용호 방면,128.6021612,35.07609092
308,315302,궁개,난포리 방면,128.6024015,35.07619535
309,202303,귀산,석교종점 방면,128.6130527,35.16363483
310,216003,귀산,삼귀민원센터 방면,128.6131945,35.16362791
311,317725,귀정마을,외추마을 방면,128.4720704,35.16249904
312,317726,귀정마을,대티마을 방면,128.4721946,35.16262848
313,107603,극동아파트,창원웨딩의전당 방면,128.6136884,35.25471506
314,107604,극동아파트,팔용중학교 방면,128.6136132,35.25454874
315,302401,근곡마을,,128.445919,35.11421248
316,523205,글로벌물류센터,,128.8128627,35.08301142
317,523204,글로벌물류센터,,128.8127569,35.0833043
318,402505,금강테니스장,합성북18길 방면,128.5860753,35.24635895
319,402504,금강테니스장,강남맨션 방면,128.585867,35.24612714
320,104627,금동,용산 방면,128.6669378,35.33319449
321,104630,금동,양교 방면,128.6670842,35.33312544
322,630380,금병초등학교,,128.7352532,35.31021496
323,630381,금병초등학교,,128.7354602,35.31012637
324,321405,금산1반,학동 방면,128.4456952,35.14875388
325,321406,금산1반,대밭골교 방면,128.4455914,35.14864435
326,321411,금산1반,,128.4461196,35.15139954
327,321412,금산1반,,128.4462292,35.15139373
328,104657,금산리,원금산 방면,128.6685011,35.3277582
329,104658,금산리,용산 방면,128.6685304,35.32767497
330,104626,금산마을,금산리 방면,128.6637451,35.32344425
331,104623,금산마을,마룡 방면,128.6635343,35.32323176
332,321409,금산마을,금산마을입구 방면,128.447732,35.150047
333,321410,금산마을,대밭골교 방면,128.447689,35.150127
334,321612,금산마을 입구,금산마을 방면,128.4504695,35.14601436
335,321611,금산마을 입구,이목 방면,128.4503454,35.14595394
336,302701,금암(중촌)마을,,128.3824315,35.13820038
337,302702,금암(중촌)마을,,128.3824083,35.13812629
338,315206,금암마을,거락마을 방면,128.3743426,35.13687726
339,315205,금암마을,대정 방면,128.3742915,35.13678076
340,115313,금호온천,,128.6292549,35.26154856
341,504002,금화맨션,중앙초교후문 방면,128.6709747,35.15376184
342,504001,금화맨션,중앙시장 방면,128.6708784,35.15385514
343,322011,기업은행앞어시장,어시장복국거리 방면,128.576882,35.20134171
344,322012,기업은행앞어시장,마산소방서 방면,128.5758038,35.2009354
345,630111,기영아파트,공정 방면,128.7463525,35.30170109
346,630116,기영아파트,진영협성휴포레 방면,128.7463255,35.30182864
347,108922,길상사입구,창원대동문 방면,128.7000065,35.2399871
348,119329,까치골,대천 방면,128.6051317,35.3119017
349,119330,까치골,동전입구 방면,128.6056242,35.31211771
350,119906,까치아파트,대동그린코아 방면,128.6656941,35.24435015
351,119909,까치아파트,럭키상가 방면,128.6654794,35.24423123
352,119113,까치아파트입구,지귀상가 방면,128.6645089,35.24606506
353,119114,까치아파트입구,대동그린코아 방면,128.6642455,35.24571563
354,509603,나가야입구,진해수협웨딩홀 방면,128.6695258,35.14399506
355,509605,나가야입구,해군아파트 방면,128.6696377,35.14395074
356,310506,난포 소골,,128.5953128,35.08309124
357,310505,난포 소골,,128.5954894,35.08315201
358,315403,난포리,안골 방면,128.6027838,35.08155178
359,315404,난포리,궁개 방면,128.6028852,35.08139368
360,300611,날개,대덕농원 방면,128.583707,35.1478162
361,300612,날개,가포송신소 방면,128.5838003,35.14771512
362,630388,남명더라우,,128.8186457,35.20382681
363,630389,남명더라우,,128.8176726,35.20302584
364,630009,남모산,송등 방면,128.7116116,35.35455276
365,630010,남모산,북모산마을 방면,128.7117577,35.35453594
366,103712,남모산종점,북모산마을 방면,128.7117882,35.35845392
367,103713,남모산종점,신성주유소 방면,128.7116763,35.35871932
368,513902,남문동,,128.750779,35.10741259
369,513901,남문동,,128.7509812,35.10806143
370,513906,남문동,,128.7496186,35.10870971
371,514015,남문지구(임시),웅천고등학교 방면,128.7503564,35.11385483
372,106713,남백,월산 방면,128.6346725,35.31798062
373,106714,남백,남백마을종점 방면,128.634713,35.31790221
374,106707,남백마을종점,,128.6368892,35.31853516
375,106708,남백마을종점,남백 방면,128.636611,35.31837445
376,630062,남부터미널,,128.5602734,35.17965249
377,630076,남부터미널,,128.5605351,35.17900816
378,630191,남산고등학교,대방동종점 방면,128.7011222,35.20267443
379,630192,남산고등학교,남산중학교 방면,128.7011792,35.20301243
380,218819,남산공원환승센터,,128.6979112,35.20225501
381,218817,남산동,,128.6957247,35.20348216
382,630013,남산마을,,128.6608467,35.27786126
383,218824,남산버스정류소,,128.6971192,35.20216343
384,218826,남산아파트,,128.6995216,35.20083124
385,200302,남산중학교,여성회관창원관 방면,128.6976482,35.20359002
386,630189,남산중학교,남산고등학교 방면,128.6988742,35.20341243
387,630190,남산중학교,남산버스정류소 방면,128.6998232,35.20300343
388,200406,남산초등학교,대방동종점 방면,128.7028262,35.20602543
389,200405,남산초등학교,피오르빌아파트 방면,128.7033702,35.20549043
390,219114,남양개나리3차아파트,,128.7054671,35.21116602
391,219110,남양동성APT.노인종합복지관,,128.704464,35.21465658
392,219116,남양동주택,,128.706239,35.20835555
393,204301,남양성원1차아파트,,128.7015622,35.21089043
394,219112,남양성원2차아파트,남양개나리3차아파트 방면,128.7049846,35.21288144
395,204303,남양성원2차아파트,남양성원1차아파트 방면,128.7046812,35.21163742
396,200401,남양초등학교,,128.6991202,35.21023343
397,520301,남원로타리,진해청소년전당 방면,128.6597162,35.14630604
398,520302,남원로타리,진해남산초등학교 방면,128.6602542,35.14601743
399,212201,남창원역,남창원역 방면,128.6643827,35.2090387
400,212202,남창원역,지성큐엔텍 방면,128.6633832,35.20755243
401,201215,남창원역,세아제강 방면,128.6624191,35.20748313
402,201216,남창원역,LG산전 방면,128.6632084,35.20672152
403,116521,남포마을,,128.7056219,35.31010336
404,116520,남포회관,,128.7091119,35.30998606
405,522202,남흥아파트,우림필유 방면,128.6955297,35.15351647
406,522201,남흥아파트,이동택지사거리 방면,128.6951363,35.15355071
407,103101,내감,감계휴먼빌 방면,128.5934466,35.3005004
408,103102,내감,중방마을 방면,128.5933454,35.3005064
409,513805,내곡마을,웅동농협앞 방면,128.7876079,35.12298621
410,513806,내곡마을,청안해오름 방면,128.7877021,35.12275399
411,630173,내덕,,128.8269132,35.20523917
412,630174,내덕마을,,128.8276654,35.20562158
413,630397,내덕서희,,128.8245448,35.2050673
414,630398,내덕서희,,128.8254031,35.20539456
415,212205,내동민원센터,지성큐엔텍 방면,128.6705552,35.21632743
416,212206,내동민원센터,창원병원 방면,128.6708502,35.21630343
417,218825,내리,,128.711667,35.19472305
418,630003,내봉촌,,128.565528,35.36835829
419,630004,내봉촌,음달마을 방면,128.5656529,35.36793961
420,630007,내봉촌(음달마을),삼원효도마을 방면,128.5672856,35.36347093
421,630402,내봉촌(음달마을),,128.5673985,35.36347623
422,112607,내산,초소 방면,128.5909968,35.37558459
423,112501,내산,현도 방면,128.5909901,35.37570888
424,417204,내서119안전센터,용마정비 방면,128.5100703,35.24117981
425,417205,내서119안전센터,지능기계센터 방면,128.5091749,35.24019543
426,401009,내서여고,더푸른아파트 방면,128.5040952,35.23757659
427,401008,내서여고,장미아파트 방면,128.5044232,35.23689143
428,417211,내서우체국,로봇산업진흥재단 방면,128.5177252,35.24876444
429,417210,내서우체국,한주아파트입구 방면,128.5179389,35.24859528
430,630238,내서운동장,한우리아파트 방면,128.5038479,35.2263555
431,401013,내서중학교,장미아파트 방면,128.508754,35.24631984
432,401012,내서중학교,청아병원 방면,128.5089331,35.24602623
433,407203,내서초등학교,두척 방면,128.5468,35.23709317
434,407204,내서초등학교,약수터가든 방면,128.5468785,35.2368572
435,322159,내포리,,128.5854907,35.10058947
436,322160,내포리,,128.5854132,35.10069187
437,301803,내포마을,신촌마을 방면,128.5830009,35.09684382
438,301806,내포마을,옥계입구 방면,128.5830707,35.09673743
439,630251,내포마을회관,,128.5795759,35.09825133
440,518129,냉천사거리,진해경찰서 방면,128.705243,35.15360926
441,503208,냉천중,센트럴빌리지 방면,128.7194881,35.15563241
442,503206,냉천중.자은 에일린의뜰,자은프라임 방면,128.7197869,35.15538786
443,407703,너울림빌라,안계종점 방면,128.4900055,35.23485083
444,407704,너울림빌라,안계초등학교 방면,128.4898751,35.23478259
445,114219,노블파크아파트,,128.6655645,35.23567889
446,307202,노비산입구,,128.5713262,35.21341643
447,119402,노스빌골프랜드,,128.5978692,35.30533729
448,119401,노스빌골프랜드,,128.5977414,35.30536179
449,123012,노옥마을,산남입구 방면,128.6689229,35.35933781
450,123013,노옥마을,달천 방면,128.668754,35.35940961
451,406107,노인병원,마산여중 방면,128.5646531,35.22171122
452,406106,노인병원,무지개아파트 방면,128.5647407,35.2214637
453,518141,녹수아파트,자은본동 방면,128.7083512,35.13628691
454,519209,녹수아파트,시영아파트 방면,128.7100969,35.13744559
455,414901,농산물도매시장,중리본동 방면,128.5123047,35.25594295
456,414902,농산물도매시장,새주막 방면,128.5126952,35.25659209
457,421707,농산물도매시장입구,죽암 방면,128.5124542,35.25235003
458,119105,농업기술센터,농협하나로클럽 방면,128.6492866,35.23951394
459,119106,농업기술센터,파티마병원 방면,128.6487661,35.23935438
460,514009,농업기술센터,웅천동 방면,128.7546561,35.1148629
461,514008,농업기술센터,호산나노인복지센터 방면,128.7548252,35.11479152
462,119107,농협하나로클럽,농업기술센터 방면,128.6532093,35.24292024
463,119108,농협하나로클럽,유목교 방면,128.6530763,35.24255802
464,502906,느티어린이공원,,128.7508695,35.10702445
