정류소ID,서비스ID,정류소명,방면,유형,설치유형,관할관청,X좌표,Y좌표,방위각,동코드,수정일,생성일
379001057,219115,대방초등학교,,0,,379,128.7058159,35.21115925,0,대방동,2023.5.26 17:48,2023.5.26 17:48
379001112,203905,대방황토방아파트,,0,,379,128.7102224,35.2078138,0,대방동,2023.5.26 17:48,2023.5.26 17:48
379003526,321407,대밭골교,금산마을 방면,0,,379,128.444308,35.150921,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003527,321408,대밭골교,금산1반 방면,0,,379,128.444193,35.150966,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379002243,630181,대법륜사,일동한신아파트 방면,0,,379,128.8493915,35.22562918,0,,2023.5.26 17:48,2023.5.26 17:48
379002244,630182,대법륜사,풍유동 방면,0,,379,128.8490762,35.22571043,0,,2023.5.26 17:48,2023.5.26 17:48
379003383,106828,대산119안전센터,삼봉마을 방면,0,,379,128.7049443,35.33332303,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003384,106824,대산119안전센터,가촌 방면,0,,379,128.7049026,35.33347479,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003062,630285,대산미곡처리장,진영패션아울렛입구 방면,0,,379,128.7143079,35.3269533,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003063,630286,대산미곡처리장,제동마을 방면,0,,379,128.7151965,35.32649774,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003369,106821,대산일반산업단지,장등입구 방면,0,,379,128.7020192,35.3333842,0,대산면,2023.11.29 15:12,2023.5.26 17:48
379003375,106827,대산일반산업단지,세진테크원 방면,0,,379,128.7021178,35.33349546,0,대산면,2023.11.29 15:12,2023.5.26 17:48
379003370,106822,대산일반산업단지입구,,0,,379,128.7067078,35.33215266,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003371,106823,대산일반산업단지입구,,0,,379,128.7068102,35.33209928,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379005413,118009,대산중학교,가술 방면,0,,,128.7091072,35.33339007,,,2024.9.6 14:23,2023.5.26 17:48
379000141,118003,대산초등학교,가술정류장 방면,0,,379,128.7087949,35.33866319,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379000142,118006,대산초등학교,송등 방면,0,,379,128.7090139,35.33870259,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379001109,203906,대암고교,,0,,379,128.7105001,35.20788147,0,대방동,2023.5.26 17:48,2023.5.26 17:48
379002206,218703,대영정공,,0,,379,128.6526414,35.20642049,0,웅남동,2023.5.26 17:48,2023.5.26 17:48
379002217,218704,대영정공,,0,,379,128.6524413,35.20639597,0,웅남동,2023.5.26 17:48,2023.5.26 17:48
379001231,218826,대우1차아파트,,0,,379,128.6995216,35.20083124,0,남산동,2023.5.26 17:48,2023.5.26 17:48
379005676,640496,대우유토피아,,0,,385,128.9037976,35.24327348,,,2024.9.6 15:16,2023.5.26 17:48
379005674,640494,대우유토피아후문,,0,,385,128.9003756,35.24185385,,,2024.9.6 10:18,2023.5.26 17:48
379005675,640495,대우유토피아후문,,0,,385,128.9005797,35.2420106,,,2024.9.6 15:16,2023.5.26 17:48
379002201,214608,대원기전,,0,,379,128.6417999,35.20887801,0,신촌동,2023.5.26 17:48,2023.5.26 17:48
379002202,214607,대원기전,,0,,379,128.6419606,35.20891923,0,신촌동,2023.5.26 17:48,2023.5.26 17:48
379005451,104108,대원꿈에그린,,0,,379,128.6499128,35.23507216,,,2024.9.6 15:52,2023.5.26 17:48
379005452,104107,대원꿈에그린,,0,,379,128.6500389,35.23519886,,,2024.9.6 15:52,2023.5.26 17:48
379000734,104105,대원로,대원초 방면,0,,379,128.6539786,35.23163482,0,대원동,2024.7.31 16:40,2023.5.26 17:48
379000736,104106,대원로,늘푸른전당 방면,0,,379,128.6537929,35.23168692,0,대원동,2024.7.31 16:37,2023.5.26 17:48
379000767,104111,대원초등학교,대원로,0,,379,128.6535767,35.23402179,,,2024.7.31 16:41,2024.7.24 15:56
379000768,104112,대원초등학교,포레나대원아파트,0,,379,128.6536384,35.23422372,,,2024.7.31 16:41,2024.7.24 15:57
379000857,207901,대원파크빌아파트,셰풀러코리아 방면,0,,379,128.6556283,35.22491724,0,내동,2024.10.7 12:58,2023.5.26 17:48
379000681,104102,대원현대사원아파트,대원초 방면,0,,379,128.6500942,35.23726044,0,대원동,2023.7.5 16:56,2023.5.26 17:48
379000685,104101,대원현대사원아파트,농업기술센터 방면,0,,379,128.5734663,35.19938437,0,대원동,2023.7.5 16:56,2023.5.26 17:48
379002725,504201,대장동종점,웅동 방면,0,,379,128.7775578,35.14270973,0,대장동,2023.5.26 17:48,2023.5.26 17:48
379005504,504202,대장동종점,종점,0,,379,128.7776323,35.14278199,,,2024.9.6 08:39,2023.5.26 17:48
379001670,315204,대정,금암마을 방면,0,,379,128.376152,35.1328379,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001671,315203,대정,대정입구 방면,0,,379,128.3760455,35.13267389,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379005982,640675,대정마을,,0,,385,128.7276131,35.28660475,,,2024.9.6 15:05,2024.3.21 16:59
379001674,315202,대정입구,대정 방면,0,,379,128.3768551,35.13063451,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001675,315201,대정입구,개양마을 방면,0,,379,128.3767488,35.13056699,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001679,320701,대정입구,일암 방면,0,,379,128.3757348,35.13027021,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001682,320702,대정입구,대정입구 방면,0,,379,128.3750577,35.13026818,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379000440,402513,대지아파트,,0,,379,128.5972186,35.25416637,0,구암동,2023.5.26 17:48,2023.5.26 17:48
379000209,119327,대천,감나무골 방면,0,,379,128.6020565,35.30964798,0,북면,2024.3.28 17:00,2023.5.26 17:48
379000210,119328,대천,까치골 방면,0,,379,128.6022593,35.30960711,0,북면,2024.3.28 17:01,2023.5.26 17:48
379006040,,대천(가상),,0,,,128.6021502,35.30956479,,,2024.3.28 17:01,2024.3.28 16:42
379006042,,대천(가상),,0,,,128.6021747,35.30969515,,,2024.3.28 17:00,2024.3.28 16:43
379002039,630084,대천마을,,0,,390,128.4469531,35.27309515,0,,2024.9.6 08:32,2023.5.26 17:48
379002058,630098,대천마을,,0,,,128.4469382,35.2729714,0,,2023.5.26 17:48,2023.5.26 17:48
379005755,640574,대청2교,,0,,385,128.8011721,35.18919118,,,2024.9.6 08:36,2023.5.26 17:48
379005459,500502,대청가든,가주동 방면,0,,379,128.8396097,35.1086044,,,2024.7.25 10:23,2023.5.26 17:48
379005546,518167,대청가든,가주동시내버스회차지 방면,0,,379,128.8397199,35.10862751,,,2024.7.24 09:58,2023.5.26 17:48
379002811,630230,대청계곡,계동초등학교 방면,0,,379,128.7938077,35.18558453,0,,2023.5.26 17:48,2023.5.26 17:48
379002812,630231,대청계곡,계동 방면,0,,379,128.7941366,35.18547723,0,,2023.5.26 17:48,2023.5.26 17:48
379005427,630399,대청계곡길,대청계곡입구 방면,0,,385,128.7815672,35.18297678,,,2024.9.6 15:50,2023.5.26 17:48
379005428,630400,대청계곡길,도청골 방면,0,,385,128.7816035,35.18288162,,,2024.9.6 15:50,2023.5.26 17:48
379002994,630242,대청계곡입구,윗상점 방면,0,,379,128.7772291,35.18405011,0,,2023.5.26 17:48,2023.5.26 17:48
379002995,630243,대청계곡입구,도청골 방면,0,,379,128.7770784,35.18397201,0,,2023.5.26 17:48,2023.5.26 17:48
379001346,630056,대청고등학교,갑오마을 방면,0,,379,128.7998351,35.18709967,0,,2023.5.26 17:48,2023.5.26 17:48
379001350,630057,대청고등학교,대청초등학교 방면,0,,379,128.7996853,35.18670284,0,,2023.5.26 17:48,2023.5.26 17:48
379001334,630052,대청초등학교,대청고등학교 방면,0,,379,128.8054628,35.18894332,0,,2023.5.26 17:48,2023.5.26 17:48
379001335,630053,대청초등학교,삼문마을 방면,0,,379,128.8054386,35.18858713,0,,2023.5.26 17:48,2023.5.26 17:48
379000035,121505,대촌(하천초교),앞실마을 방면,0,,379,128.6034148,35.36779296,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000037,121506,대촌(하천초교),안신천 방면,0,,379,128.603222,35.36784003,0,북면,2023.5.26 17:48,2023.5.26 17:48
379002116,630139,대치,,0,,,128.4853122,35.36169344,0,,2023.5.26 17:48,2023.5.26 17:48
379001476,317715,대티마을,괴정마을 방면,0,,379,128.4724912,35.1651911,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001477,317716,대티마을,마산정신요양원 방면,0,,379,128.4726703,35.16517195,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379005508,317734,대티회관,,0,,,128.4680246,35.16678419,,,2023.5.26 17:48,2023.5.26 17:48
379001684,321603,대평마을,덕곡 방면,0,,379,128.4666163,35.1286784,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001685,321604,대평마을,이목 방면,0,,379,128.4667207,35.1286809,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379000264,101703,대한마을,지개리 방면,0,,379,128.6188743,35.28870253,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000265,101702,대한마을,한수 방면,0,,379,128.6190316,35.28871659,0,북면,2023.5.26 17:48,2023.5.26 17:48
379001445,317720,대현마을입구,정현리 방면,0,,379,128.4682617,35.17432935,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001448,317719,대현마을입구,진북중촌 방면,0,,379,128.4681804,35.17423119,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001414,317723,대현종점,정현리 방면,0,,379,128.4655092,35.18073908,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001413,317724,대현종점.용광사,대현종점 방면,0,,379,128.4655775,35.18087344,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379000129,119346,대호아파트,북면사무소 방면,0,,379,128.605945,35.3448638,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000130,119345,대호아파트,신촌주유소 방면,0,,379,128.6053135,35.34471714,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000994,208902,대호타워아파트,경창상가 방면,0,,379,128.6775706,35.21714366,0,상남동,2023.5.26 17:48,2023.5.26 17:48
379001001,208901,대호타워아파트,창원병원 방면,0,,379,128.677278,35.21718626,0,상남동,2023.5.26 17:48,2023.5.26 17:48
379002337,121302,대호테크,,0,,379,128.618778,35.24244,0,팔용동,2023.5.26 17:48,2023.5.26 17:48
379001098,200404,더샵센트럴파크1단지,,0,,379,128.7004024,35.20897431,0,가음동,2023.5.26 17:48,2023.5.26 17:48
379001082,200402,더샵센트럴파크2단지,,0,,379,128.6990684,35.2100425,0,가음동,2023.5.26 17:48,2023.5.26 17:48
379000743,401007,더푸른아파트,롯데마트 방면,0,,379,128.5041732,35.23517643,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000746,401006,더푸른아파트,내서여고 방면,0,,379,128.5044922,35.23480943,0,내서읍,2023.8.21 13:07,2023.5.26 17:48
379003372,321619,덕곡,대평마을 방면,0,,379,128.4736181,35.12726447,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003373,321620,덕곡,덕곡입구 방면,0,,379,128.4735148,35.12736597,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379005526,321624,덕곡2교,덕곡 방면,0,,379,128.472375,35.13031822,,,2024.7.25 10:13,2023.5.26 17:48
379005527,321625,덕곡2교,대평마을 방면,0,,,128.4722668,35.13040515,,,2023.5.26 17:48,2023.5.26 17:48
379001730,321602,덕곡입구,덕곡 방면,0,,379,128.4719009,35.11798709,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001731,321601,덕곡입구,진북면행정복지센터 방면,0,,379,128.4718149,35.1179491,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001686,317704,덕기마을,연동마을입구 방면,0,,379,128.4866097,35.1257633,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379001687,317703,덕기마을,진동면허시험장 방면,0,,379,128.4863281,35.12601202,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379001623,300604,덕동,덕동어린이집 방면,0,,379,128.5759228,35.14019675,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379003339,322612,덕동공영차고지,묘촌입구 방면,0,,379,128.5635658,35.13629344,0,덕동동,2023.5.29 10:38,2023.5.26 17:48
379003340,322613,덕동공영차고지,하수도사업소 방면,0,,379,128.5636553,35.13603655,0,덕동동,2023.5.29 10:38,2023.5.26 17:48
379005375,322614,덕동공영차고지,,0,,379,128.5644837,35.1355313,,,2023.5.26 17:48,2023.5.26 17:48
379005928,322615,덕동공영차고지,,0,,,128.5642268,35.13586583,,,,2023.9.26 14:45
379001622,300603,덕동마을,덕동입구 방면,0,,379,128.5758729,35.1403061,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379001618,300606,덕동어린이집,매립지입구 방면,0,,379,128.5783748,35.14128468,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379001619,300605,덕동어린이집,덕동 방면,0,,379,128.5780181,35.141258,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379003165,300639,덕동입구,하수도사업소 방면,0,,379,128.572516,35.13725962,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379003166,300640,덕동입구,덕동 방면,0,,379,128.5727044,35.13723556,0,덕동동,2023.5.26 17:48,2023.5.26 17:48
379006064,,덕산교차로(가상),,0,,,128.6769437,35.27673778,,,,2024.3.28 17:57
379006065,,덕산교차로(가상),,0,,,128.6770984,35.27677619,,,,2024.3.28 17:58
379001597,519832,덕산동,우성아파트 방면,0,,379,128.7010386,35.14420827,0,덕산동,2023.5.26 17:48,2023.5.26 17:48
379001598,519833,덕산동,이동교 방면,0,,379,128.7012012,35.14417143,0,덕산동,2023.5.26 17:48,2023.5.26 17:48
379002450,504402,덕산시장,자은교 방면,0,,379,128.7028592,35.14652261,0,덕산동,2023.5.26 17:48,2023.5.26 17:48
379002451,504401,덕산시장,이동교 방면,0,,379,128.7027368,35.14666659,0,덕산동,2023.5.26 17:48,2023.5.26 17:48
379003331,103107,덕산아내,힐스테이트3차 방면,0,,379,128.5905689,35.30233952,0,북면,2023.5.26 17:48,2023.5.26 17:48
379003424,103116,덕산아내,감계휴먼빌 방면,0,,379,128.5920454,35.30220558,0,북면,2023.5.26 17:48,2023.5.26 17:48
379002455,630203,덕산초등학교,동진여중 방면,0,,379,128.7048958,35.14438215,0,자은동,2023.5.26 17:48,2023.5.26 17:48
379002456,630204,덕산초등학교,자은교 방면,0,,379,128.7050462,35.14447443,0,자은동,2023.5.26 17:48,2023.5.26 17:48
379001588,518135,덕산해군아파트,벚꽃마을삼성아파트입구 방면,0,,379,128.7072731,35.14572723,0,자은동,2023.5.26 17:48,2023.5.26 17:48
379001593,518134,덕산해군아파트,자은본동교차로 방면,0,,379,128.707034,35.14483919,0,자은동,2023.5.26 17:48,2023.5.26 17:48
379000589,400121,덕재.롯데캐슬,합성동 방면,0,,379,128.5875128,35.24483093,0,합성동,2023.5.26 17:48,2023.5.26 17:48
379000601,400122,덕재.롯데캐슬,복음요양병원 방면,0,,379,128.5872821,35.2441913,0,합성동,2023.5.26 17:48,2023.5.26 17:48
379003226,630313,덕정공원,갑오마을4단지 방면,0,,385,128.7998837,35.18041646,0,,2024.9.6 16:12,2023.5.26 17:48
379003227,630314,덕정공원,세영리첼아파트 방면,0,,385,128.7994646,35.18103237,0,,2024.9.6 16:12,2023.5.26 17:48
379002816,630234,덕정사거리,,0,,379,128.7958889,35.18063576,0,,2023.5.26 17:48,2023.5.26 17:48
379002817,630235,덕정사거리,계동초등학교 방면,0,,379,128.7961541,35.18056094,0,,2023.5.26 17:48,2023.5.26 17:48
379005410,630395,덕정초등학교,,0,,385,128.7984048,35.17981246,0,,2024.9.6 15:50,2023.5.26 17:48
379005411,630396,덕정초등학교,,0,,385,128.7984231,35.17964772,0,,2024.9.6 15:50,2023.5.26 17:48
379003115,104651,덕천마을,용잠삼거리 방면,0,,379,128.6842173,35.27884494,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379005342,103729,덕현,월림마을 방면,0,,,128.7288458,35.33485315,,,2024.9.6 15:02,2023.5.26 17:48
379005343,103730,덕현,유청 방면,0,,,128.7289552,35.33482454,,,2024.9.6 15:03,2023.5.26 17:48
379003110,123006,덕현마을,우암리 방면,0,,379,128.7264512,35.33611285,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003111,123007,덕현마을,우암마을 방면,0,,379,128.7265458,35.33587367,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379000372,104503,도계동,한마음아파트 방면,0,,379,128.6362921,35.26082375,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379006005,,도계동.의창스포츠센터(가상),,0,,,128.6345235,35.2566783,,,,2024.3.21 17:41
379000357,115315,도계동만남의광장,금호온천 방면,0,,379,128.6329544,35.2618589,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379000362,115316,도계동만남의광장,용강검문소 방면,0,,379,128.6322538,35.26151572,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379000391,104505,도계초등학교,대남종합상가 방면,0,,379,128.6380958,35.25865773,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379000393,104504,도계초등학교,도계동 방면,0,,379,128.6380159,35.25905985,0,도계동,2023.5.26 17:48,2023.5.26 17:48
379000015,112603,도래,현도 방면,0,,379,128.5982019,35.37224173,0,북면,2023.6.22 19:26,2023.5.26 17:48
379000016,112604,도래,앞실마을 방면,0,,379,128.5981019,35.37218466,0,북면,2023.6.22 19:25,2023.5.26 17:48
379000655,113308,도립미술관,창원대학교종점 방면,0,,379,128.6899685,35.23885483,0,사림동,2023.5.26 17:48,2023.5.26 17:48
379000656,113307,도립미술관,경남도청 방면,0,,379,128.6892302,35.23833674,0,사림동,2023.5.26 17:48,2023.5.26 17:48
379001734,322114,도만,다구배나무골 방면,0,,379,128.5321721,35.11691823,0,진동면,2023.5.26 17:48,2023.5.26 17:48
379001735,322113,도만,마전 방면,0,,379,128.5323079,35.11691701,0,진동면,2023.12.14 18:29,2023.5.26 17:48
379000649,119125,도민의집삼거리,창원대삼거리 방면,0,,379,128.6859259,35.23937242,0,사림동,2024.4.23 18:31,2023.5.26 17:48
379001799,320716,도산마을,국군마산병원 방면,0,,379,128.426484,35.10780081,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001800,320715,도산마을,봉곡마을 방면,0,,379,128.4271774,35.1076017,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379002910,630241,도원예식장,역전치안센터 방면,0,,379,128.5820776,35.23557924,0,합성동,2023.5.26 17:48,2023.5.26 17:48
379003316,630324,도청골,대청계곡입구 방면,0,,385,128.786647,35.18465793,0,,2024.9.6 16:09,2023.5.26 17:48
379003317,630325,도청골,계동 방면,0,,385,128.7871418,35.18470502,0,,2024.9.6 16:09,2023.5.26 17:48
379000666,119127,도청사거리,성심유치원 방면,0,,379,128.687972,35.23789861,0,사림동,2023.5.26 17:48,2023.5.26 17:48
379000667,119126,도청사거리,경남도청 방면,0,,379,128.6877522,35.23771204,0,용호동,2023.5.26 17:48,2023.5.26 17:48
379000104,103403,도태,아산마을입구 방면,0,,379,128.5708132,35.34941347,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000105,103404,도태,성심원 방면,0,,379,128.5709348,35.3492547,0,북면,2023.5.26 17:48,2023.5.26 17:48
379003230,123014,동곡,,0,,379,128.7333271,35.33608826,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379005666,640486,동광초등학교,,0,,385,128.886754,35.23424702,,,2024.9.6 15:20,2023.5.26 17:48
379005667,640487,동광초등학교,,0,,385,128.8874393,35.23419353,,,2024.9.6 15:19,2023.5.26 17:48
379005364,401015,동남타운아파트,내서중학교 방면,0,,379,128.5040664,35.24217524,,,2023.5.26 17:48,2023.5.26 17:48
379005877,640643,동리,,0,,,128.9280837,35.10065939,,,,2023.7.28 13:55
379005878,640644,동리,,0,,,128.927887,35.10127083,,,,2023.7.28 13:55
379005529,400137,동마산시장,,0,,,128.5876292,35.2404498,,,2023.5.26 17:48,2023.5.26 17:48
379005530,400138,동마산시장,,0,,,128.5734663,35.19938437,,,2023.7.5 16:55,2023.5.26 17:48
379002346,118601,동민정공,부국정공 방면,0,,379,128.6259557,35.24130811,0,팔용동,2023.5.26 17:48,2023.5.26 17:48
379002357,118502,동민정공,인화정공 방면,0,,379,128.5734663,35.19938437,0,팔용동,2023.7.5 16:55,2023.5.26 17:48
379002849,523334,동방물류센터,현대물류 방면,0,,379,128.81844,35.08536391,0,용원동,2024.10.15 14:53,2023.5.26 17:48
379002850,630240,동방물류센터,부영4단지 방면,0,,379,128.8176156,35.08617668,0,용원동,2023.5.26 17:48,2023.5.26 17:48
379005418,523326,동방물류센터,,0,,379,128.8187948,35.08591509,,,2023.12.6 11:26,2023.5.26 17:48
379005783,523333,동방물류센터,,0,,382,128.8181141,35.0854698,,용원동,2024.10.15 14:54,2023.5.26 21:18
379005923,306632,동백단지.라단지,,0,,,128.5319458,35.1387297,,,,2023.9.26 14:18
379003106,123002,동부마을,유청 방면,0,,379,128.727419,35.34600761,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379003107,123003,동부마을,우암마을 방면,0,,379,128.7274604,35.34611053,0,대산면,2023.5.26 17:48,2023.5.26 17:48
379005976,640669,동산,,0,,385,128.7130468,35.28502082,,,2024.9.6 15:05,2024.3.21 16:51
379005985,640678,동산,,0,,385,128.7141392,35.28535907,,,2024.9.6 08:41,2024.3.21 17:12
379001736,320707,동산마을,양촌리 방면,0,,379,128.3910998,35.11869741,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001738,320708,동산마을,진전초교 방면,0,,379,128.3911934,35.11838791,0,진전면,2023.5.26 17:48,2023.5.26 17:48
379001696,315104,동삼마을,,0,,379,128.4473983,35.12479436,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379001698,315103,동삼마을,들담 방면,0,,379,128.4472663,35.12483972,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379003079,315003,동삼마을,함박골 방면,0,,379,128.4520156,35.12192629,0,진북면,2023.5.26 17:48,2023.5.26 17:48
379005664,640484,동상동,,0,,385,128.8832864,35.23367472,,,2024.9.6 15:21,2023.5.26 17:48
379005665,640485,동상동,,0,,385,128.8835093,35.23381319,,,2024.9.6 15:20,2023.5.26 17:48
379000413,422812,동서병원,구미동 방면,0,,379,128.5216444,35.25652114,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000414,422813,동서병원,호계농협 방면,0,,379,128.5221737,35.25800183,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000476,118805,동서식품,팔용동입구 방면,0,,379,128.6129642,35.25074578,0,팔용동,2023.5.26 17:48,2023.5.26 17:48
379000487,118806,동서식품,평산사거리  방면,0,,379,128.6137411,35.2498699,0,팔용동,2024.9.6 11:42,2023.5.26 17:48
379005829,640595,동서열처리,,0,,,128.8456406,35.09336564,,,2023.12.6 11:54,2023.7.28 13:10
379005830,640596,동서열처리,,0,,,128.8452447,35.09355866,,,2023.12.6 11:33,2023.7.28 13:12
379005689,640509,동성아파트,,0,,385,128.9118106,35.24641389,,,2024.9.6 10:10,2023.5.26 17:48
379005690,640510,동성아파트,,0,,385,128.911648,35.24627228,,,2024.9.6 08:30,2023.5.26 17:48
379001348,306119,동성월영마을아파트,완월화인아파트 방면,0,,379,128.5561202,35.19026243,0,월영동,2023.5.26 17:48,2023.5.26 17:48
379001352,306107,동성월영마을아파트,월영한백아파트 방면,0,,379,128.5555732,35.19004043,0,월영동,2023.5.26 17:48,2023.5.26 17:48
379000488,401501,동신아파트,청아병원 방면,0,,379,128.5135482,35.25109144,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379000496,401502,동신아파트,중리역 방면,0,,379,128.5136388,35.25076149,0,내서읍,2023.5.26 17:48,2023.5.26 17:48
379005610,640430,동신아파트,,0,,385,128.8619779,35.26716588,,,2024.9.6 15:44,2023.5.26 17:48
379005611,640431,동신아파트,,0,,385,128.8620938,35.26647019,,,2024.9.6 08:44,2023.5.26 17:48
379005932,401505,동양테크윈,,0,,,128.5164373,35.25286275,,,,2023.11.10 14:11
379005933,401506,동양테크윈,,0,,,128.5166711,35.25287785,,,,2023.11.10 14:12
379003394,630334,동영로지스틱스,,0,,379,128.7744769,35.08687671,0,남문동,2023.5.26 17:48,2023.5.26 17:48
379003466,630360,동영로지스틱스(주),포스텍지엘씨 방면,0,,379,128.7742296,35.0883237,0,남문동,2024.9.6 16:01,2023.5.26 17:48
379005939,,동우기계(가상),,0,,,128.6175948,35.24768631,,,2024.3.21 17:18,2023.11.10 15:38
379005946,,동우기계(가상),,0,,,128.6170491,35.24842359,,,2024.3.21 17:18,2023.11.10 15:47
379002351,121001,동우기계공업,신진글로벌 방면,0,,379,128.6171234,35.24636628,0,팔용동,2023.5.26 17:48,2023.5.26 17:48
379006124,640700,동원로얄듀크1차,,0,,385,128.8154977,35.16906512,,,2024.9.6 15:01,2024.5.18 16:11
379006129,640705,동원로얄듀크1차,,0,,385,128.8153623,35.16889817,,,2024.9.6 15:02,2024.5.18 16:21
379003013,630247,동월마을,주남저수지 방면,0,,379,128.6808398,35.30597605,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003014,630248,동월마을,판신 방면,0,,379,128.6809739,35.30589847,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000304,115324,동읍덕산마을,용잠3구 방면,0,,379,128.6751424,35.27456283,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000305,115323,동읍덕산마을,용전.남산마을입구 방면,0,,379,128.6742214,35.27438237,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003293,115331,동읍보건지소,새마을금고 방면,0,,379,128.6884912,35.27968894,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003294,115332,동읍보건지소,동읍지구대 방면,0,,379,128.6885504,35.27952149,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000287,115327,동읍지구대,용잠삼거리 방면,0,,379,128.6888754,35.27905907,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000288,115328,동읍지구대,자여입구 방면,0,,379,128.689696,35.27895988,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379003120,104652,동읍지구대,"자여입구 방면, 140번",0,,379,128.6888163,35.2788944,0,동읍,2023.5.26 17:48,2023.5.26 17:48
379000337,115006,동일그린맨션,소답온천 방면,0,,379,128.6283102,35.26426344,0,소답동,2024.9.6 11:26,2023.5.26 17:48
379000191,119331,동전,까치골 방면,0,,379,128.6033727,35.31788937,0,북면,2024.3.28 17:06,2023.5.26 17:48
379000199,104708,동전,월드메르디앙아파트 방면,0,,379,128.5985878,35.31621992,0,북면,2023.5.26 17:48,2023.5.26 17:48
379000200,104707,동전,동전회관 방면,0,,379,128.5985654,35.31628623,0,북면,2023.5.26 17:48,2023.5.26 17:48
379003141,119204,동전,명호마을 방면,0,,379,128.6037841,35.31770367,0,북면,2024.3.28 17:07,2023.5.26 17:48
379000188,119332,동전(14),명호마을 방면,0,,379,128.603998,35.31864936,0,북면,2024.2.16 17:31,2023.5.26 17:48
379003355,119205,동전(14),월촌교 방면,0,,379,128.6039796,35.31841754,0,북면,2024.2.16 17:31,2023.5.26 17:48
379005325,104724,동전리,무동입구 방면,0,,379,128.5985275,35.31822615,0,,2023.11.29 15:27,2023.5.26 17:48
379005326,104725,동전리,동전 방면,0,,379,128.5985542,35.31804555,0,,2023.11.29 15:26,2023.5.26 17:48
379006058,,동전리(가상),,0,,,128.5984084,35.31817816,,,,2024.3.28 17:44
379006059,,동전리(가상),,0,,,128.5983501,35.3180122,,,,2024.3.28 17:47
